"mcg","gvh","alm","mit","vac","nuc","yeast_sin.Localization_site"
0.7528089887640451,0.7037037037037037,0.1392405063291139,0.23,0.726027397260274,0.22,"ME1"
0.39325842696629215,0.40740740740740744,0.36708860759493667,0.11,0.7123287671232876,0.48,"CYT"
0.38202247191011235,0.5308641975308643,0.4177215189873418,0.32,0.7808219178082191,0.22,"CYT"
0.38202247191011235,0.5308641975308643,0.40506329113924044,0.32,0.7808219178082191,0.22,"CYT"
0.20224719101123595,0.37037037037037035,0.240506329113924,0.15,0.726027397260274,0.22,"ME3"
0.46067415730337086,0.7654320987654322,0.20253164556962022,0.14,0.6301369863013698,0.22,"ME3"
0.6741573033707866,0.5308641975308643,0.22784810126582278,0.27,0.7123287671232876,0.22,"ME2"
0.5280898876404495,0.5802469135802469,0.2784810126582278,0.12,0.7534246575342466,0.22,"ME3"
0.48314606741573035,0.6419753086419754,0.35443037974683544,0.34,0.6986301369863014,0.22,"CYT"
0.5168539325842697,0.5679012345679012,0.40506329113924044,0.225,0.7123287671232876,0.22,"ME2"
0.5393258426966293,0.5555555555555556,0.31645569620253167,0.145,0.767123287671233,0.27,"CYT"
0.9101123595505619,0.5925925925925927,0.240506329113924,0.275,0.7397260273972602,0.22,"ME2"
0.49438202247191015,0.5308641975308643,0.30379746835443033,0.14,0.7397260273972602,0.22,"CYT"
0.5842696629213484,0.5925925925925927,0.2531645569620252,0.22,0.7123287671232876,0.22,"ME3"
0.5280898876404495,0.49382716049382724,0.2151898734177215,0.18,0.7123287671232876,0.27,"ME3"
0.28089887640449435,0.40740740740740744,0.2784810126582278,0.19,0.6575342465753424,0.22,"ME3"
0.2359550561797753,0.41975308641975306,0.360759493670886,0.12,0.7123287671232876,0.22,"CYT"
0.3595505617977528,0.308641975308642,0.30379746835443033,0.19,0.6986301369863014,0.22,"ME2"
0.5730337078651686,0.5555555555555556,0.31645569620253167,0.13,0.726027397260274,0.22,"CYT"
0.47191011235955066,0.40740740740740744,0.26582278481012656,0.365,0.726027397260274,0.22,"ME3"
0.6966292134831461,0.5185185185185186,0.2531645569620252,0.16,0.6301369863013698,0.22,"ME2"
0.49438202247191015,0.4444444444444444,0.31645569620253167,0.31,0.7945205479452054,0.48,"NUC"
0.2696629213483146,0.5802469135802469,0.3291139240506329,0.13,0.7123287671232876,0.22,"NUC"
0.7415730337078653,0.8271604938271606,0.3797468354430379,0.4,0.7397260273972602,0.22,"ERL"
0.7415730337078653,0.9135802469135803,0.3291139240506329,0.37,0.6575342465753424,0.22,"EXC"
0.2696629213483146,0.40740740740740744,0.35443037974683544,0.195,0.7534246575342466,0.35,"CYT"
0.3595505617977528,0.4691358024691359,0.3417721518987341,0.14,0.7123287671232876,0.29,"CYT"
0.5168539325842697,0.5925925925925927,0.30379746835443033,0.26,0.684931506849315,0.22,"CYT"
0.5842696629213484,0.6049382716049383,0.26582278481012656,0.12,0.7123287671232876,0.25,"CYT"
0.15730337078651685,0.33333333333333337,0.3797468354430379,0.18,0.684931506849315,0.27,"CYT"
0.50561797752809,0.6049382716049383,0.40506329113924044,0.24,0.7808219178082191,0.22,"CYT"
0.47752808988764045,0.5802469135802469,0.3797468354430379,0.24,0.726027397260274,0.22,"CYT"
0.6741573033707866,0.5432098765432098,0.40506329113924044,0.15,0.6712328767123287,0.33,"CYT"
0.39325842696629215,0.2716049382716049,0.15189873417721517,0.17,0.7534246575342466,0.22,"ME3"
0.48314606741573035,0.5185185185185186,0.26582278481012656,0.22,0.6575342465753424,0.22,"ME3"
0.31460674157303375,0.3827160493827161,0.08860759493670889,0.12,0.7054794520547945,0.27,"ME3"
0.38202247191011235,0.3827160493827161,0.35443037974683544,0.23,0.6575342465753424,0.49,"NUC"
0.7865168539325844,0.8518518518518519,0.2531645569620252,0.36,0.5342465753424658,0.22,"EXC"
0.651685393258427,0.5802469135802469,0.3797468354430379,0.13,0.7123287671232876,0.22,"POX"
0.39325842696629215,0.4320987654320988,0.2911392405063291,0.21,0.7534246575342466,0.22,"POX"
0.2696629213483146,0.4135802469135803,0.45569620253164544,0.17,0.7123287671232876,0.22,"CYT"
0.7078651685393259,0.7283950617283951,0.3291139240506329,0.25,0.7808219178082191,0.22,"ME1"
0.48314606741573035,0.5432098765432098,0.3924050632911392,0.19,0.8082191780821917,0.67,"NUC"
0.34831460674157305,0.4814814814814815,0.240506329113924,0.17,0.684931506849315,0.26,"ME3"
0.8988764044943821,0.7901234567901235,0.2215189873417721,0.47,0.7123287671232876,0.31,"ME1"
0.7865168539325844,0.9506172839506175,0.22784810126582278,0.41,0.726027397260274,0.22,"ME2"
0.38202247191011235,0.33333333333333337,0.44303797468354433,0.155,0.7397260273972602,0.22,"CYT"
0.40449438202247184,0.41975308641975306,0.4683544303797468,0.16,0.6712328767123287,0.28,"CYT"
0.33707865168539325,0.32098765432098775,0.3797468354430379,0.52,0.6712328767123287,0.22,"CYT"
0.29213483146067415,0.2592592592592593,0.1392405063291139,0.22,0.767123287671233,0.22,"ME3"
0.651685393258427,0.5802469135802469,0.36708860759493667,0.31,0.7534246575342466,0.22,"CYT"
0.2696629213483146,0.5308641975308643,0.18987341772151894,0.3,0.726027397260274,0.25,"ME3"
0.8202247191011237,0.6543209876543211,0.18987341772151894,0.29,0.6712328767123287,0.5,"ME1"
0.44943820224719105,0.5555555555555556,0.4177215189873418,0.29,0.726027397260274,0.235,"CYT"
0.29213483146067415,0.37037037037037035,0.5189873417721519,0.27,0.6575342465753424,0.22,"NUC"
0.49438202247191015,0.6543209876543211,0.24683544303797467,0.32,0.7808219178082191,0.34,"CYT"
0.3707865168539326,0.2716049382716049,0.26582278481012656,0.21,0.7808219178082191,0.22,"CYT"
0.5730337078651686,0.5555555555555556,0.3924050632911392,0.15,0.7123287671232876,0.29,"CYT"
0.50561797752809,0.5679012345679012,0.40506329113924044,0.16,0.3287671232876712,0.42,"NUC"
0.3707865168539326,0.3827160493827161,0.20253164556962022,0.15,0.6986301369863014,0.22,"ME3"
0.41573033707865165,0.3827160493827161,0.35443037974683544,0.15,0.6301369863013698,0.27,"NUC"
0.43820224719101125,0.45679012345679015,0.3417721518987341,0.17,0.6438356164383561,0.26,"CYT"
0.550561797752809,0.5802469135802469,0.35443037974683544,0.3,0.726027397260274,0.22,"NUC"
0.42696629213483145,0.40740740740740744,0.16455696202531644,0.21,0.7534246575342466,0.26,"ME3"
0.2696629213483146,0.6790123456790125,0.45569620253164544,0.4,0.726027397260274,0.36,"NUC"
0.6629213483146068,0.691358024691358,0.2784810126582278,0.33,0.7945205479452054,0.22,"ME1"
0.1348314606741573,0.20987654320987656,0.4683544303797468,0.22,0.6575342465753424,0.27,"NUC"
0.38202247191011235,0.3580246913580247,0.3924050632911392,0.2,0.684931506849315,0.25,"CYT"
0.44943820224719105,0.2716049382716049,0.35443037974683544,0.15,0.6986301369863014,0.42,"CYT"
0.34831460674157305,0.32098765432098775,0.3291139240506329,0.13,0.684931506849315,0.27,"CYT"
0.2359550561797753,0.308641975308642,0.430379746835443,0.2,0.7123287671232876,0.28,"CYT"
0.5393258426966293,0.4814814814814815,0.3924050632911392,0.3,0.726027397260274,0.31,"CYT"
0.33707865168539325,0.4814814814814815,0.2531645569620252,0.11,0.7397260273972602,0.35,"CYT"
0.29213483146067415,0.24691358024691365,0.36708860759493667,0.12,0.6712328767123287,0.54,"CYT"
0.38202247191011235,0.5308641975308643,0.35443037974683544,0.17,0.7123287671232876,0.22,"CYT"
0.50561797752809,0.5061728395061729,0.40506329113924044,0.26,0.7123287671232876,0.27,"NUC"
0.2247191011235955,0.40740740740740744,0.4177215189873418,0.18,0.7123287671232876,0.29,"NUC"
0.1797752808988764,0.4691358024691359,0.3291139240506329,0.205,0.6712328767123287,0.28,"NUC"
0.48314606741573035,0.5308641975308643,0.45569620253164544,0.18,0.6164383561643836,0.25,"NUC"
0.06741573033707866,0.308641975308642,0.30379746835443033,0.09,0.7397260273972602,0.27,"NUC"
0.3595505617977528,0.4691358024691359,0.4177215189873418,0.245,0.6164383561643836,0.26,"NUC"
0.550561797752809,0.33333333333333337,0.481012658227848,0.18,0.6575342465753424,0.22,"CYT"
0.8988764044943821,0.691358024691358,0.45569620253164544,0.45,0.767123287671233,0.22,"ME2"
0.30337078651685395,0.41975308641975306,0.40506329113924044,0.12,0.6575342465753424,0.24,"CYT"
0.41011235955056174,0.37037037037037035,0.3924050632911392,0.19,0.7534246575342466,0.27,"CYT"
0.5955056179775282,0.49382716049382724,0.30379746835443033,0.13,0.7123287671232876,0.22,"CYT"
0.42696629213483145,0.22222222222222224,0.16455696202531644,0.13,0.7123287671232876,0.22,"ME3"
0.46067415730337086,0.5061728395061729,0.3797468354430379,0.12,0.6986301369863014,0.4,"CYT"
0.47752808988764045,0.42592592592592593,0.3417721518987341,0.15,0.7534246575342466,0.25,"CYT"
0.42696629213483145,0.41975308641975306,0.3924050632911392,0.16,0.726027397260274,0.28,"CYT"
0.46067415730337086,0.32098765432098775,0.4177215189873418,0.18,0.636986301369863,0.22,"CYT"
0.3707865168539326,0.2592592592592593,0.430379746835443,0.18,0.7123287671232876,0.22,"CYT"
0.3595505617977528,0.5061728395061729,0.4683544303797468,0.16,0.684931506849315,0.36,"NUC"
0.42696629213483145,0.3580246913580247,0.4177215189873418,0.17,0.684931506849315,0.36,"CYT"
0.25842696629213485,0.6543209876543211,0.360759493670886,0.16,0.6438356164383561,0.33,"NUC"
0.10112359550561799,0.2592592592592593,0.15189873417721517,0.1,0.7123287671232876,0.31,"ME3"
0.7078651685393259,0.49382716049382724,0.36708860759493667,0.08,0.7534246575342466,0.31,"CYT"
0.651685393258427,0.4320987654320988,0.2151898734177215,0.22,0.7123287671232876,0.22,"ME2"
0.2134831460674157,0.45679012345679015,0.3291139240506329,0.17,0.6301369863013698,0.22,"CYT"
0.3707865168539326,0.4691358024691359,0.3417721518987341,0.38,0.7123287671232876,0.22,"CYT"
0.2247191011235955,0.3950617283950618,0.36708860759493667,0.17,0.6712328767123287,0.22,"CYT"
0.49438202247191015,0.345679012345679,0.44303797468354433,0.21,0.7123287671232876,0.22,"CYT"
0.3258426966292135,0.2592592592592593,0.3924050632911392,0.17,0.6438356164383561,0.51,"NUC"
0.3258426966292135,0.3580246913580247,0.36708860759493667,0.17,0.6506849315068493,0.5,"CYT"
0.5280898876404495,0.4320987654320988,0.44303797468354433,0.1,0.6301369863013698,0.25,"NUC"
0.5280898876404495,0.4320987654320988,0.44303797468354433,0.12,0.6301369863013698,0.25,"NUC"
0.5280898876404495,0.3950617283950618,0.3417721518987341,0.24,0.7123287671232876,0.22,"CYT"
0.5280898876404495,0.345679012345679,0.35443037974683544,0.26,0.6986301369863014,0.37,"CYT"
0.33707865168539325,0.5802469135802469,0.40506329113924044,0.29,0.6643835616438356,0.43,"NUC"
0.651685393258427,0.45679012345679015,0.35443037974683544,0.42,0.6712328767123287,0.22,"MIT"
0.30337078651685395,0.4444444444444444,0.5063291139240506,0.13,0.6780821917808219,0.22,"CYT"
0.550561797752809,0.4320987654320988,0.2911392405063291,0.52,0.7397260273972602,0.63,"NUC"
0.40449438202247184,0.4444444444444444,0.5316455696202531,0.17,0.4246575342465753,0.26,"NUC"
0.1910112359550562,0.4691358024691359,0.430379746835443,0.11,0.7123287671232876,0.22,"NUC"
0.50561797752809,0.5432098765432098,0.5316455696202531,0.39,0.8082191780821917,0.4,"NUC"
0.11235955056179776,0.308641975308642,0.35443037974683544,0.16,0.6986301369863014,0.45,"CYT"
0.39325842696629215,0.5432098765432098,0.45569620253164544,0.15,0.7123287671232876,0.26,"NUC"
0.3595505617977528,0.3580246913580247,0.4177215189873418,0.22,0.7808219178082191,0.33,"NUC"
0.5168539325842697,0.5679012345679012,0.36708860759493667,0.27,0.726027397260274,0.22,"MIT"
0.41573033707865165,0.2592592592592593,0.3291139240506329,0.14,0.6438356164383561,0.26,"CYT"
0.2696629213483146,0.33333333333333337,0.40506329113924044,0.18,0.5753424657534246,0.38,"CYT"
0.40449438202247184,0.3950617283950618,0.40506329113924044,0.62,0.6301369863013698,0.22,"MIT"
0.47191011235955066,0.42592592592592593,0.3291139240506329,0.15,0.7945205479452054,0.22,"CYT"
0.39325842696629215,0.3950617283950618,0.44303797468354433,0.16,0.767123287671233,0.22,"CYT"
0.3707865168539326,0.3580246913580247,0.5189873417721519,0.14,0.7534246575342466,0.37,"NUC"
0.37640449438202245,0.2592592592592593,0.4683544303797468,0.24,0.6027397260273972,0.18,"NUC"
0.29213483146067415,0.2592592592592593,0.4683544303797468,0.24,0.6027397260273972,0.18,"NUC"
0.31460674157303375,0.32098765432098775,0.3924050632911392,0.325,0.5068493150684931,0.16,"NUC"
0.31460674157303375,0.32098765432098775,0.430379746835443,0.52,0.5068493150684931,0.16,"NUC"
0.41573033707865165,0.40740740740740744,0.2151898734177215,0.29,0.726027397260274,0.22,"ME3"
0.41573033707865165,0.5432098765432098,0.36708860759493667,0.09,0.7123287671232876,0.42,"NUC"
0.5000000000000001,0.5432098765432098,0.30379746835443033,0.21,0.684931506849315,0.42,"NUC"
0.50561797752809,0.3827160493827161,0.40506329113924044,0.19,0.7397260273972602,0.22,"CYT"
0.44943820224719105,0.617283950617284,0.11392405063291139,0.35,0.726027397260274,0.27,"ME3"
0.47191011235955066,0.6790123456790125,0.16455696202531644,0.42,0.7397260273972602,0.285,"ME3"
0.3539325842696629,0.11111111111111113,0.5443037974683543,0.35,0.6438356164383561,0.22,"NUC"
0.44943820224719105,0.4320987654320988,0.4683544303797468,0.22,0.684931506849315,0.22,"NUC"
0.42696629213483145,0.2962962962962963,0.481012658227848,0.17,0.6986301369863014,0.22,"NUC"
0.44943820224719105,0.4320987654320988,0.4683544303797468,0.22,0.6986301369863014,0.28,"NUC"
0.47191011235955066,0.49382716049382724,0.40506329113924044,0.17,0.6712328767123287,0.35,"NUC"
0.20224719101123595,0.6790123456790125,0.3291139240506329,0.26,0.6438356164383561,0.22,"NUC"
0.43820224719101125,0.3950617283950618,0.35443037974683544,0.15,0.7534246575342466,0.43,"NUC"
0.24719101123595505,0.18518518518518526,0.12658227848101267,0.24,0.726027397260274,0.22,"ME3"
0.8314606741573034,0.8888888888888888,0.11392405063291139,0.31,0.7534246575342466,0.42,"ME1"
0.3595505617977528,0.32098765432098775,0.3797468354430379,0.28,0.547945205479452,0.22,"NUC"
0.5617977528089888,0.5061728395061729,0.35443037974683544,0.16,0.684931506849315,0.42,"CYT"
0.25842696629213485,0.2716049382716049,0.5063291139240506,0.19,0.7123287671232876,0.25,"NUC"
0.49438202247191015,0.49382716049382724,0.44303797468354433,0.29,0.6575342465753424,0.22,"MIT"
0.6179775280898877,0.6049382716049383,0.3924050632911392,0.17,0.6712328767123287,0.22,"CYT"
0.3707865168539326,0.345679012345679,0.4683544303797468,0.2,0.7808219178082191,0.25,"CYT"
0.29213483146067415,0.6049382716049383,0.16455696202531644,0.25,0.6986301369863014,0.22,"ME3"
0.38202247191011235,0.5308641975308643,0.3797468354430379,0.64,0.7397260273972602,0.22,"MIT"
0.30337078651685395,0.40740740740740744,0.3924050632911392,0.75,0.684931506849315,0.26,"MIT"
0.5617977528089888,0.5061728395061729,0.35443037974683544,0.19,0.7397260273972602,0.47,"CYT"
0.44382022471910115,0.49382716049382724,0.40506329113924044,0.325,0.684931506849315,0.22,"NUC"
0.3707865168539326,0.49382716049382724,0.3924050632911392,0.37,0.684931506849315,0.22,"NUC"
0.2359550561797753,0.2592592592592593,0.5063291139240506,0.17,0.684931506849315,0.32,"NUC"
0.25842696629213485,0.3148148148148149,0.5063291139240506,0.18,0.7123287671232876,0.32,"NUC"
0.42696629213483145,0.6790123456790125,0.3797468354430379,0.59,0.7397260273972602,0.27,"MIT"
0.3651685393258427,0.20987654320987656,0.35443037974683544,0.28,0.7397260273972602,0.22,"CYT"
0.33707865168539325,0.37037037037037035,0.45569620253164544,0.28,0.684931506849315,0.22,"CYT"
0.2134831460674157,0.45679012345679015,0.16455696202531644,0.26,0.6986301369863014,0.22,"ME3"
0.42696629213483145,0.33333333333333337,0.16455696202531644,0.26,0.684931506849315,0.22,"ME3"
0.25842696629213485,0.33333333333333337,0.11392405063291139,0.23,0.6986301369863014,0.22,"ME3"
0.3595505617977528,0.3827160493827161,0.11392405063291139,0.18,0.6986301369863014,0.22,"ME3"
0.3595505617977528,0.3950617283950618,0.20253164556962022,0.12,0.6575342465753424,0.22,"ME3"
0.38202247191011235,0.5432098765432098,0.11392405063291139,0.17,0.6986301369863014,0.22,"ME3"
0.38202247191011235,0.5432098765432098,0.11392405063291139,0.17,0.6986301369863014,0.22,"ME3"
0.34831460674157305,0.5000000000000001,0.40506329113924044,0.5,0.7397260273972602,0.27,"ME3"
0.46067415730337086,0.45679012345679015,0.40506329113924044,0.1,0.684931506849315,0.22,"POX"
0.5168539325842697,0.5308641975308643,0.35443037974683544,0.46,0.7123287671232876,0.22,"MIT"
0.38202247191011235,0.537037037037037,0.4177215189873418,0.62,0.726027397260274,0.22,"MIT"
0.44943820224719105,0.40740740740740744,0.5316455696202531,0.18,0.7123287671232876,0.22,"CYT"
0.44943820224719105,0.4814814814814815,0.3417721518987341,0.435,0.6986301369863014,0.22,"MIT"
0.49438202247191015,0.4444444444444444,0.36708860759493667,0.46,0.7123287671232876,0.25,"MIT"
0.43820224719101125,0.4444444444444444,0.3924050632911392,0.205,0.7054794520547945,0.26,"CYT"
0.43820224719101125,0.49382716049382724,0.30379746835443033,0.44,0.6712328767123287,0.22,"MIT"
0.38202247191011235,0.5679012345679012,0.40506329113924044,0.74,0.726027397260274,0.22,"MIT"
0.5168539325842697,0.5925925925925927,0.430379746835443,0.31,0.6575342465753424,0.22,"MIT"
0.48314606741573035,0.3950617283950618,0.5189873417721519,0.13,0.7123287671232876,0.26,"NUC"
0.6292134831460675,0.4691358024691359,0.40506329113924044,0.28,0.6986301369863014,0.22,"MIT"
0.44382022471910115,0.4444444444444444,0.3291139240506329,0.22,0.684931506849315,0.28,"MIT"
0.40449438202247184,0.617283950617284,0.5696202531645569,0.45,0.5068493150684931,0.11,"MIT"
0.44943820224719105,0.2592592592592593,0.2784810126582278,0.18,0.6575342465753424,0.25,"CYT"
0.50561797752809,0.3950617283950618,0.481012658227848,0.175,0.6986301369863014,0.26,"NUC"
0.38202247191011235,0.308641975308642,0.481012658227848,0.18,0.6027397260273972,0.45,"NUC"
0.3595505617977528,0.4691358024691359,0.49367088607594933,0.185,0.7534246575342466,0.22,"CYT"
0.42696629213483145,0.5679012345679012,0.2784810126582278,0.13,0.767123287671233,0.245,"ME3"
0.3258426966292135,0.3950617283950618,0.26582278481012656,0.17,0.7397260273972602,0.26,"ME3"
0.5393258426966293,0.8395061728395063,0.18987341772151894,0.71,0.7534246575342466,0.63,"ME1"
0.38202247191011235,0.4012345679012346,0.3924050632911392,0.22,0.6027397260273972,0.22,"MIT"
0.5393258426966293,0.5432098765432098,0.31645569620253167,0.14,0.7123287671232876,0.22,"MIT"
0.42696629213483145,0.345679012345679,0.1392405063291139,0.21,0.684931506849315,0.32,"ME3"
0.2696629213483146,0.49382716049382724,0.17721518987341767,0.33,0.684931506849315,0.32,"ME3"
0.34831460674157305,0.23456790123456792,0.5063291139240506,0.13,0.19178082191780824,0.27,"NUC"
0.43820224719101125,0.40740740740740744,0.26582278481012656,0.225,0.767123287671233,0.22,"ME3"
0.6404494382022473,0.45679012345679015,0.2784810126582278,0.27,0.8356164383561643,0.22,"ME2"
0.43820224719101125,0.3950617283950618,0.35443037974683544,0.3,0.6438356164383561,0.4,"NUC"
0.39325842696629215,0.345679012345679,0.36708860759493667,0.44,0.726027397260274,0.22,"MIT"
0.2359550561797753,0.28395061728395066,0.16455696202531644,0.19,0.7534246575342466,0.26,"ME3"
0.3258426966292135,0.40740740740740744,0.26582278481012656,0.13,0.6164383561643836,0.25,"ME3"
0.6629213483146068,0.7407407407407408,0.20253164556962022,0.37,0.6575342465753424,0.31,"ME1"
0.7865168539325844,0.7777777777777779,0.1392405063291139,0.37,0.6986301369863014,0.22,"ME2"
0.606741573033708,0.5925925925925927,0.22784810126582278,0.3,0.7808219178082191,0.28,"ME3"
0.40449438202247184,0.37037037037037035,0.17721518987341767,0.32,0.7397260273972602,0.22,"ME3"
0.34831460674157305,0.14814814814814817,0.49367088607594933,0.14,0.6164383561643836,0.225,"CYT"
0.1348314606741573,0.2592592592592593,0.2531645569620252,0.28,0.684931506849315,0.27,"NUC"
0.8314606741573034,0.5308641975308643,0.15189873417721517,0.38,0.7534246575342466,0.25,"ERL"
0.25842696629213485,0.22222222222222224,0.49367088607594933,0.37,0.684931506849315,0.3,"NUC"
0.5393258426966293,0.5308641975308643,0.3291139240506329,0.26,0.726027397260274,0.22,"NUC"
0.6292134831460675,0.6049382716049383,0.16455696202531644,0.41,0.821917808219178,0.33,"ME1"
0.6629213483146068,0.7407407407407408,0.2151898734177215,0.36,0.6986301369863014,0.22,"ME1"
0.48314606741573035,0.4691358024691359,0.4177215189873418,0.52,0.6438356164383561,0.25,"MIT"
0.47191011235955066,0.45679012345679015,0.4177215189873418,0.56,0.6712328767123287,0.41,"MIT"
0.8202247191011237,0.617283950617284,0.2151898734177215,0.23,0.726027397260274,0.22,"EXC"
0.8764044943820225,0.7901234567901235,0.18987341772151894,0.34,0.6027397260273972,0.22,"EXC"
0.41573033707865165,0.37037037037037035,0.30379746835443033,0.17,0.6575342465753424,0.37,"ME3"
0.28089887640449435,0.2716049382716049,0.3291139240506329,0.22,0.6027397260273972,0.31,"ME3"
0.5168539325842697,0.4444444444444444,0.3417721518987341,0.16,0.6986301369863014,0.22,"NUC"
0.3595505617977528,0.4814814814814815,0.40506329113924044,0.52,0.6712328767123287,0.22,"CYT"
0.30337078651685395,0.4444444444444444,0.4177215189873418,1.0,0.684931506849315,0.27,"CYT"
0.3595505617977528,0.23456790123456792,0.44303797468354433,0.27,0.7328767123287672,0.27,"NUC"
0.8202247191011237,0.9135802469135803,0.30379746835443033,0.54,0.3835616438356165,0.22,"ME1"
0.1797752808988764,0.5308641975308643,0.44303797468354433,0.18,0.7123287671232876,0.22,"CYT"
0.8764044943820225,0.8518518518518519,0.49367088607594933,0.36,0.7534246575342466,0.22,"ME2"
0.7584269662921349,0.9753086419753088,0.36708860759493667,0.37,0.726027397260274,0.32,"ERL"
0.29213483146067415,0.5185185185185186,0.33544303797468344,0.32,0.6986301369863014,0.22,"ME3"
0.853932584269663,0.8641975308641976,0.45569620253164544,0.36,0.7534246575342466,0.22,"EXC"
0.3595505617977528,0.3950617283950618,0.4177215189873418,0.14,0.684931506849315,0.275,"CYT"
0.46067415730337086,0.4320987654320988,0.4177215189873418,0.28,0.7397260273972602,0.22,"NUC"
0.7415730337078653,0.5802469135802469,0.26582278481012656,0.33,0.7808219178082191,0.22,"ME2"
0.7303370786516855,0.7530864197530864,0.44303797468354433,0.285,0.6986301369863014,0.3,"ME2"
0.5280898876404495,0.7777777777777779,0.240506329113924,0.37,0.7397260273972602,0.3,"ME2"
0.9325842696629213,0.5802469135802469,0.15189873417721517,0.49,0.7397260273972602,0.22,"ME2"
0.46067415730337086,0.3827160493827161,0.45569620253164544,0.18,0.5753424657534246,0.22,"MIT"
0.34831460674157305,0.4691358024691359,0.22784810126582278,0.22,0.6712328767123287,0.26,"ME3"
0.46067415730337086,0.4320987654320988,0.4683544303797468,0.55,0.6575342465753424,0.22,"CYT"
0.34831460674157305,0.23456790123456792,0.430379746835443,0.16,0.7534246575342466,0.22,"VAC"
0.3595505617977528,0.308641975308642,0.3797468354430379,0.24,0.6301369863013698,0.235,"NUC"
0.41573033707865165,0.5432098765432098,0.3924050632911392,0.61,0.6986301369863014,0.22,"MIT"
0.8089887640449439,0.49382716049382724,0.3924050632911392,0.2,0.6575342465753424,0.26,"ME2"
0.28089887640449435,0.2592592592592593,0.31645569620253167,0.19,0.7123287671232876,0.22,"ME2"
0.44943820224719105,0.37037037037037035,0.3291139240506329,0.19,0.7123287671232876,0.37,"CYT"
0.48314606741573035,0.5061728395061729,0.35443037974683544,0.14,0.6986301369863014,0.22,"CYT"
0.3707865168539326,0.345679012345679,0.2911392405063291,0.13,0.6712328767123287,0.42,"NUC"
0.46067415730337086,0.6049382716049383,0.4177215189873418,0.25,0.684931506849315,0.22,"MIT"
0.39325842696629215,0.33333333333333337,0.2151898734177215,0.18,0.6712328767123287,0.22,"ME3"
0.6404494382022473,0.45679012345679015,0.430379746835443,0.65,0.6301369863013698,0.31,"MIT"
0.47191011235955066,0.3827160493827161,0.3291139240506329,0.22,0.726027397260274,0.22,"NUC"
0.41573033707865165,0.4506172839506173,0.36708860759493667,0.47,0.7534246575342466,0.22,"MIT"
0.39325842696629215,0.012345679012345706,0.18987341772151894,0.21,0.684931506849315,0.25,"ME3"
0.43820224719101125,0.3950617283950618,0.3417721518987341,0.17,0.684931506849315,0.26,"CYT"
0.3707865168539326,0.49382716049382724,0.3924050632911392,0.17,0.7397260273972602,0.22,"NUC"
0.39325842696629215,0.41975308641975306,0.31645569620253167,0.16,0.6986301369863014,0.22,"CYT"
0.46067415730337086,0.4444444444444444,0.45569620253164544,0.57,0.6986301369863014,0.22,"NUC"
0.5730337078651686,0.6296296296296297,0.44303797468354433,0.2,0.6575342465753424,0.33,"NUC"
0.39325842696629215,0.23456790123456792,0.4113924050632911,0.17,0.8356164383561643,0.25,"NUC"
0.7528089887640451,0.4320987654320988,0.3291139240506329,0.3,0.726027397260274,0.47,"ME2"
0.42696629213483145,0.6049382716049383,0.37341772151898733,0.18,0.6301369863013698,0.43,"NUC"
0.43820224719101125,0.2592592592592593,0.5189873417721519,0.19,0.7808219178082191,0.22,"CYT"
0.31460674157303375,0.2962962962962963,0.15189873417721517,0.23,0.726027397260274,0.26,"ME3"
0.34269662921348315,0.2962962962962963,0.44303797468354433,0.15,0.7123287671232876,0.27,"CYT"
0.24719101123595505,0.2962962962962963,0.310126582278481,0.28,0.726027397260274,0.245,"NUC"
0.31460674157303375,0.2962962962962963,0.15189873417721517,0.15,0.7397260273972602,0.26,"ME3"
0.24719101123595505,0.308641975308642,0.40506329113924044,0.19,0.7123287671232876,0.27,"NUC"
0.41573033707865165,0.4691358024691359,0.45569620253164544,0.24,0.684931506849315,0.22,"CYT"
0.43820224719101125,0.6049382716049383,0.4177215189873418,0.66,0.6712328767123287,0.22,"MIT"
0.40449438202247184,0.5061728395061729,0.38607594936708856,0.48,0.726027397260274,0.26,"MIT"
0.6853932584269663,0.5555555555555556,0.26582278481012656,0.28,0.6575342465753424,0.22,"MIT"
0.33707865168539325,0.462962962962963,0.3797468354430379,0.19,0.7808219178082191,0.22,"MIT"
0.7865168539325844,0.6419753086419754,0.3924050632911392,0.41,0.7808219178082191,0.26,"MIT"
0.43820224719101125,0.4444444444444444,0.3924050632911392,0.2,0.5890410958904109,0.52,"NUC"
0.07865168539325841,0.4320987654320988,0.31645569620253167,0.12,0.0,0.25,"NUC"
0.16853932584269665,0.308641975308642,0.3924050632911392,0.36,0.6575342465753424,0.56,"NUC"
0.47191011235955066,0.5061728395061729,0.3797468354430379,0.11,0.6712328767123287,0.41,"NUC"
0.5280898876404495,0.4444444444444444,0.36708860759493667,0.41,0.7808219178082191,0.22,"MIT"
0.5730337078651686,0.5802469135802469,0.3291139240506329,0.16,0.726027397260274,0.22,"CYT"
0.6404494382022473,0.5555555555555556,0.2911392405063291,0.19,0.7397260273972602,0.22,"POX"
0.3258426966292135,0.4814814814814815,0.40506329113924044,0.52,0.6986301369863014,0.22,"MIT"
0.44943820224719105,0.41975308641975306,0.2531645569620252,0.44,0.684931506849315,0.22,"ME3"
0.6853932584269663,0.5308641975308643,0.240506329113924,0.26,0.6986301369863014,0.26,"ME2"
